t,active,counts,b,r
441.0751410420176,0.27850641382214103,163.60922199000225,0.49791009192522145,0.3659789550288767
441.8703657752746,0.2782033840544591,163.46560667500475,0.4979181559083625,0.365429151106292
442.6655905085316,0.2779005625537941,163.32282632601056,0.4979261887763436,0.3648801731447336
443.46081524178857,0.2775979494232781,163.18087553584928,0.49793419064922356,0.3643320199033743
444.25603997504555,0.27729554476506313,163.03974893824778,0.49794216164659816,0.3637846901432511
445.05126470830254,0.27699334868096576,162.89944120746443,0.49795010188760164,0.3632381826272623
445.8464894415595,0.27669136127277505,162.75994705759337,0.49795801149090846,0.3626924961201645
446.6417141748165,0.2763895826412244,162.62126124269963,0.4979658905747353,0.3621476293885702
447.4369389080735,0.276088012887108,162.48337855612363,0.4979737392568425,0.3616035812009446
448.2321636413305,0.2757866521097396,162.34629383006495,0.4979815576545364,0.3610603503276031
449.0273883745875,0.27548550040912495,162.21000193558916,0.4979893458846702,0.36051793554070843
449.82261310784446,0.2751845578843765,162.07449778184997,0.49799710406364667,0.3599763356142679
450.61783784110145,0.27488382463415073,161.93977631621317,0.49800483230741915,0.35943554932413063
451.41306257435843,0.2745833007563119,161.80583252353236,0.49801253073149376,0.3588955754479846
452.2082873076154,0.2742829863485292,161.67266142600235,0.49802019945093073,0.3583564127653544
453.0035120408724,0.27398288150834915,161.54025808289433,0.4980278385803465,0.3578180600575977
453.7987367741294,0.27368298633230165,161.40861758991758,0.4980354482339152,0.3572805161079031
454.5939615073864,0.2733833009161132,161.2777350792853,0.4980430285253704,0.3567437797012873
455.38918624064337,0.2730838253563508,161.14760571919183,0.49805057956800686,0.35620784962459207
456.18441097390036,0.2727845597478238,161.0182247136363,0.4980581014746821,0.35567272466648187
456.97963570715734,0.2724855041855881,160.88958730170648,0.49806559435781833,0.3551384036174407
457.77486044041433,0.2721866587638125,160.76168875792024,0.49807305832940385,0.3546048852697698
458.5700851736713,0.2718880235766445,160.63452439125268,0.49808049350099487,0.3540721684175846
459.3653099069283,0.2715895987173266,160.50808954549956,0.4980878999837172,0.35354025185681215
460.1605346401853,0.2712913842786004,160.38237959826506,0.4980952778882678,0.3530091343851884
460.9557593734423,0.27099338035298337,160.25738996122408,0.4981026273249166,0.35247881480225524
461.75098410669926,0.27069558703247093,160.13311607964386,0.4981099484035079,0.35194929190935836
462.54620883995625,0.2703980044087827,160.00955343214093,0.4981172412334624,0.3514205645096438
463.34143357321324,0.27010063257273964,159.88669752995332,0.4981245059237783,0.3508926314080558
464.1366583064702,0.26980347161477514,159.76454391756124,0.49813174258303344,0.3503654914113339
464.9318830397272,0.2695065216250507,159.64308817152767,0.4981389513193867,0.3498391433280102
465.7271077729842,0.2692097826932559,159.52232590070395,0.49814613224057946,0.3493135859684067
466.5223325062412,0.2689132549085593,159.40225274582517,0.49815328545393756,0.3487888181446328
467.31755723949817,0.2686169383595184,159.28286437913786,0.4981604110663726,0.3482648386705823
468.11278197275516,0.268320833133917,159.16415650436352,0.49816750918438374,0.3477416463619308
468.90800670601215,0.268024939319633,159.04612485623153,0.4981745799140591,0.3472192400361333
469.70323143926913,0.2677292570039343,158.92876520014264,0.4981816233610777,0.34669761851242115
470.4984561725261,0.26743378627360226,158.8120733323393,0.4981886396307104,0.3461767806117997
471.2936809057831,0.26713852721485154,158.69604507911367,0.4981956288278223,0.34565672515704515
472.0889056390401,0.2668434799133726,158.58067629672735,0.49820259105687353,0.3451374509727027
472.8841303722971,0.2665486444542464,158.46596287133406,0.49820952642192134,0.3446189568850831
